"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"268.233,245.803,242.268,235.694,229.552,200.507,216.728,226.312,232.625,270.41,276.211,263.67,283.384,261.65,232.76,202.272,224.63,234.348,white"
"30.018,94.455,159.26,255.078,252.214,177.523,107.131,43.634,7.205,4.004,0.0,0.0,0.0,0.536,0.737,0.0,0.0,0.0,cyan"
"6.789,5.25,10.826,7.72,5.59,9.034,9.078,5.631,10.92,11.655,10.708,15.187,4.49,5.093,11.874,12.313,1.864,16.581,black"
"29.36,96.006,179.862,239.083,245.71,193.239,104.575,41.062,15.607,1.813,3.821,0.0,0.0,0.0,1.569,0.0,0.962,0.0,cyan"
"0.0,2.26,7.89,8.094,45.062,124.837,216.576,232.493,153.605,28.77,5.108,3.159,1.879,1.956,0.0,1.151,3.501,0.58,yellow"
"1.101,0.0,2.467,9.324,35.606,107.269,195.376,214.337,131.111,31.046,2.817,2.931,1.484,0.0,0.0,0.0,0.0,4.552,yellow"
"7.332,0.0,0.0,1.259,2.227,7.587,45.895,101.821,171.014,173.741,78.978,35.62,6.219,0.0,1.755,3.391,3.402,0.0,red"
"28.67,90.5,175.354,238.705,232.204,191.811,94.268,37.728,0.94,1.986,0.0,6.15,0.0,0.0,0.0,1.408,0.0,0.459,cyan"
"0.0,3.841,3.308,7.363,54.763,175.234,278.57,297.873,177.694,38.227,7.042,0.0,3.23,3.013,3.985,2.923,1.526,0.0,yellow"
"61.431,128.699,170.752,126.221,61.521,25.962,24.604,75.72,132.17,198.008,167.755,97.134,43.85,7.497,0.0,0.478,1.697,0.0,magenta"
"0.0,3.424,8.037,5.153,36.127,90.148,169.568,179.789,109.734,30.328,0.38,0.0,0.0,0.679,0.0,2.49,1.13,1.937,yellow"
"61.529,122.699,158.785,125.958,57.353,23.091,34.101,57.09,119.045,170.558,149.251,79.772,41.196,8.76,6.154,0.0,0.0,4.586,magenta"
"58.1,103.609,145.349,104.926,47.458,21.602,22.551,56.943,111.972,170.97,138.47,81.902,36.096,4.241,0.692,0.0,0.0,2.453,magenta"
"250.202,233.514,245.929,216.044,198.552,197.059,186.07,203.684,214.658,225.89,249.062,252.256,233.749,237.973,200.425,184.271,184.351,217.065,white"
"88.478,234.288,325.524,224.38,80.005,8.666,1.932,1.436,0.0,0.0,3.489,5.687,0.0,6.02,1.721,5.276,0.0,0.0,blue"
"5.463,3.102,18.752,60.69,135.896,177.412,171.173,81.552,25.763,0.0,0.0,0.0,7.426,2.192,6.62,0.0,0.0,0.318,green"
"61.936,174.222,255.579,172.448,59.939,15.071,2.164,0.075,0.334,2.408,0.0,0.0,0.248,5.646,0.0,0.0,6.594,1.768,blue"
"2.577,9.421,5.945,10.776,8.135,3.563,1.333,8.791,8.605,6.244,4.321,9.029,8.651,4.792,9.29,5.56,5.044,0.0,black"
"28.222,77.821,141.788,212.284,212.569,166.095,95.195,36.857,3.525,0.0,0.0,0.0,0.0,0.0,6.191,0.0,5.337,0.0,cyan"
"66.1,184.834,262.417,182.091,67.335,10.644,0.505,3.296,0.0,0.0,0.0,5.349,2.32,0.0,0.0,7.126,0.0,0.0,blue"
"40.118,97.575,179.025,251.918,270.478,199.129,116.254,42.626,16.766,4.576,0.0,0.044,0.0,2.601,2.173,4.253,0.0,5.125,cyan"
"232.789,232.269,214.213,202.956,200.908,181.582,183.159,203.115,213.083,229.643,241.838,251.582,234.106,240.231,201.78,183.39,203.695,203.753,white"
"65.632,198.475,261.345,190.91,66.012,14.205,2.866,1.514,3.252,2.967,6.573,0.0,0.0,0.0,0.0,0.572,0.0,0.0,blue"
"0.0,4.702,0.0,1.389,0.0,18.419,57.984,127.396,214.359,250.495,119.343,44.589,11.634,4.328,2.879,0.0,0.0,2.292,red"
"1.426,4.023,1.779,7.237,32.956,106.212,191.741,199.603,130.232,23.098,9.288,4.776,0.138,0.0,2.731,0.0,0.0,0.0,yellow"
"3.625,2.777,26.2,79.971,182.932,268.945,225.222,120.347,41.078,7.594,2.554,3.189,3.859,3.879,4.229,0.0,0.0,2.953,green"
"0.0,0.0,6.373,0.0,7.061,12.107,57.813,118.106,199.754,201.363,102.058,38.748,8.819,2.541,0.293,1.358,0.0,0.0,red"
"7.535,4.1,10.248,14.836,13.31,8.946,13.712,8.903,9.071,5.138,15.346,16.079,12.631,4.99,2.737,4.278,10.023,6.155,black"
"0.0,0.622,2.81,12.863,44.271,148.307,266.635,284.214,158.608,37.911,8.928,4.435,1.338,0.0,0.0,0.0,4.071,0.691,yellow"
"34.109,67.755,136.661,183.932,198.754,144.821,82.306,37.898,7.212,1.077,0.975,1.618,4.722,2.687,2.431,2.36,0.647,0.0,cyan"
"264.799,252.251,240.407,222.838,203.939,195.842,197.535,215.264,208.951,238.408,246.566,251.028,261.279,241.578,223.821,203.964,221.364,231.549,white"
"0.0,4.897,22.739,69.484,172.878,234.081,205.377,99.143,29.971,3.657,0.0,0.0,3.23,0.0,0.0,1.89,0.0,0.0,green"
"28.45,92.81,161.05,214.014,245.069,179.347,98.223,34.256,9.772,5.874,1.74,0.0,0.0,5.648,1.464,0.0,0.0,0.0,cyan"
"38.332,83.885,170.854,229.164,232.477,181.436,103.578,38.913,4.227,0.0,5.366,0.0,3.831,3.168,6.922,0.0,0.0,0.0,cyan"
"0.539,5.688,7.228,13.222,48.471,141.757,254.984,279.455,178.777,41.301,0.0,2.826,0.0,0.0,0.0,0.0,2.622,0.0,yellow"
"12.732,6.632,0.0,5.081,7.083,4.589,13.79,7.724,3.363,6.994,6.878,10.51,0.392,7.25,8.365,7.169,2.391,2.48,black"
"50.499,108.835,140.651,96.731,50.49,19.973,25.781,63.533,101.02,152.463,118.28,73.232,26.392,2.64,0.0,0.0,5.223,0.0,magenta"
"48.619,122.281,202.231,308.462,314.65,243.779,137.927,55.198,7.244,1.597,0.0,0.87,1.322,0.0,0.0,0.0,0.0,5.32,cyan"
"84.332,208.355,294.497,218.947,86.85,16.788,0.0,0.375,2.014,0.0,0.859,0.0,0.0,0.0,1.818,0.0,0.0,3.894,blue"
"1.259,5.094,4.89,2.878,0.785,4.818,2.134,12.946,7.819,5.904,6.918,1.395,1.65,5.788,0.918,5.525,10.365,4.187,black"
"1.097,0.0,0.014,10.272,48.17,133.094,238.455,252.772,169.093,42.412,4.409,5.104,0.0,0.0,0.0,6.055,0.29,0.0,yellow"
"5.739,9.448,6.252,0.0,15.947,0.267,7.486,2.556,13.676,8.609,10.43,6.152,10.202,10.07,6.598,10.192,11.174,8.789,black"
"56.597,157.654,243.669,168.821,61.025,8.682,0.381,4.533,0.0,0.0,2.122,5.438,0.0,0.87,0.211,0.0,0.892,2.123,blue"
"52.817,160.28,219.272,164.607,61.466,8.354,3.289,0.0,0.0,0.0,0.0,6.58,1.339,3.687,1.956,4.307,0.632,0.0,blue"
"75.93,220.44,297.351,219.322,68.885,13.091,4.637,0.0,0.0,3.892,0.0,0.0,0.0,0.0,0.0,0.0,2.876,0.0,blue"
"0.0,0.0,17.448,67.349,150.854,221.556,183.892,96.347,31.301,0.0,3.137,0.0,0.958,0.0,0.416,4.465,2.106,2.142,green"
"61.662,170.071,246.945,165.314,58.624,16.993,0.0,1.803,3.386,0.0,0.989,2.991,0.058,0.0,1.979,0.0,5.605,0.0,blue"
"0.0,0.0,0.0,9.998,45.995,149.864,254.127,265.468,178.314,35.109,9.473,5.343,0.0,1.048,1.148,4.789,0.0,1.246,yellow"
"44.038,109.416,213.414,292.414,301.825,225.97,122.191,51.684,23.771,0.0,0.788,0.0,1.645,0.0,1.9,0.0,0.0,0.0,cyan"
"271.764,246.767,228.358,200.68,195.774,193.15,203.552,196.279,209.076,241.941,246.947,267.351,263.717,234.312,200.938,184.31,223.239,222.854,white"
"33.914,68.752,154.224,210.322,218.186,163.657,87.478,37.454,7.084,0.0,0.0,0.0,3.728,0.0,0.0,5.304,1.106,4.262,cyan"
"0.0,9.007,22.851,90.979,200.891,302.296,281.619,131.428,44.591,0.939,0.0,0.991,0.0,0.0,0.0,7.602,0.594,0.0,green"
"1.563,2.878,14.27,62.104,153.775,205.692,165.198,86.776,30.193,2.034,0.0,0.0,6.661,4.988,0.301,0.0,1.945,3.515,green"
"0.482,6.708,7.364,2.891,9.021,3.762,14.068,8.198,5.283,4.635,4.913,12.919,6.136,9.79,9.261,3.659,6.548,13.755,black"
"56.951,128.218,161.941,118.894,52.413,23.386,28.116,61.553,117.734,182.862,145.287,87.569,38.504,0.624,0.0,2.444,0.0,0.0,magenta"
"56.177,114.194,169.601,123.41,52.504,22.286,26.599,66.689,123.432,180.531,154.055,82.362,34.092,14.068,0.0,2.826,0.0,0.0,magenta"
"9.409,7.599,9.739,5.833,9.646,4.716,11.714,6.978,0.0,8.091,5.588,11.955,9.956,1.375,7.045,13.412,10.383,7.257,black"
"182.191,189.402,180.447,168.522,138.709,146.624,150.878,159.397,155.077,167.77,181.62,186.669,193.826,166.665,158.809,152.893,142.385,167.971,white"
"1.011,0.0,0.0,0.0,0.0,15.906,53.118,110.774,198.96,201.482,101.336,40.073,5.775,5.553,1.384,3.998,0.0,2.67,red"
"3.452,0.0,8.84,13.222,5.775,5.424,16.951,10.981,0.0,0.0,10.476,8.421,5.351,6.219,2.978,0.0,6.955,3.82,black"
"0.0,3.873,21.259,77.178,195.085,290.886,251.627,127.106,43.906,3.861,2.198,0.0,3.243,6.973,2.85,0.0,0.0,4.377,green"
"3.941,0.752,6.923,0.0,5.261,12.522,55.604,143.024,226.549,256.341,113.845,50.471,10.658,0.0,0.0,0.61,0.0,3.178,red"
