"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"89.752,103.308,110.101,128.195,132.383,139.583,142.769,148.835,147.841,131.353,138.127,116.465,128.706,125.418,98.877,106.176,96.83,92.684,wood"
"13.341,40.219,66.022,18.028,11.687,16.296,18.215,13.56,117.057,11.892,13.732,14.378,19.857,13.082,9.367,121.472,13.933,12.194,metal"
"81.686,101.303,114.653,116.807,130.044,127.869,146.05,137.222,131.165,134.131,118.783,130.277,120.118,106.718,112.037,97.338,100.502,87.662,wood"
"24.381,48.201,79.159,24.944,26.149,25.051,25.67,20.413,150.589,26.575,20.42,15.81,27.613,18.637,19.54,155.784,20.817,14.366,metal"
"53.234,59.694,71.828,93.771,107.403,112.144,114.69,119.923,119.315,115.297,111.763,103.11,95.232,87.246,66.874,69.48,46.343,58.764,skin"
"56.401,67.695,84.26,101.501,114.76,115.606,129.188,142.316,130.166,122.082,127.629,100.881,102.303,94.228,72.923,72.41,66.214,55.605,skin"
"4.42,3.015,3.483,0.0,9.569,8.116,6.625,15.464,12.088,7.777,16.396,11.27,15.895,15.626,13.013,6.311,4.722,6.747,rubber"
"51.175,51.564,78.528,87.282,113.556,134.03,131.788,137.866,127.272,112.53,109.634,95.172,86.382,80.923,73.797,44.574,48.424,44.116,fruit"
"44.86,54.504,67.193,94.62,108.269,112.186,136.171,146.771,136.596,113.361,103.522,96.532,93.015,72.165,55.181,57.987,53.256,41.187,fruit"
"97.586,94.73,102.5,110.404,134.589,123.814,116.563,130.07,143.647,124.144,114.49,123.892,113.946,103.722,104.089,99.513,88.683,87.759,wood"
"78.583,91.16,105.322,109.563,112.529,118.712,134.342,132.248,121.893,121.516,122.631,113.116,110.975,100.185,94.819,90.609,84.335,79.929,wood"
"169.031,160.009,154.966,161.761,175.577,157.134,170.247,165.31,179.705,185.906,172.936,173.952,166.36,172.132,154.415,162.189,151.566,165.576,paper"
"9.502,4.485,6.496,5.73,3.966,12.594,10.211,8.108,11.562,11.944,9.969,11.334,13.476,8.401,14.363,8.462,11.708,6.798,water"
"14.903,39.686,86.775,26.771,19.774,16.856,20.772,20.752,138.447,13.043,18.798,16.558,22.879,23.556,23.157,144.812,17.478,21.512,metal"
"57.443,61.93,79.788,96.283,118.778,117.757,118.192,131.726,130.226,125.909,111.907,101.905,103.62,93.2,77.363,67.229,57.236,57.367,skin"
"14.105,26.254,54.681,12.981,14.186,13.98,20.796,10.498,102.219,11.549,12.513,11.178,17.763,9.525,17.796,101.205,23.238,21.48,metal"
"54.693,54.359,74.968,93.993,104.619,115.902,125.37,120.355,115.312,125.854,115.45,106.886,89.601,84.844,73.197,73.466,60.582,55.366,skin"
"57.906,62.679,76.739,83.6,118.339,131.326,149.2,138.717,136.399,127.278,119.78,109.071,92.909,85.864,67.011,52.535,59.031,44.644,fruit"
"18.123,52.28,81.779,26.663,21.694,22.234,21.235,20.751,169.882,26.121,23.937,27.968,16.443,18.051,23.481,168.24,25.618,15.063,metal"
"172.748,155.237,141.733,157.484,158.205,160.203,156.271,168.811,152.259,169.479,181.335,174.749,157.366,171.326,144.864,155.299,138.093,156.907,paper"
"5.899,10.576,9.588,7.899,10.088,6.761,8.156,7.531,5.844,12.669,12.155,10.871,12.059,7.852,8.587,10.176,7.046,7.354,water"
"155.515,170.57,151.986,168.498,174.309,179.634,180.592,171.59,172.733,164.509,166.194,153.724,149.246,141.447,153.102,148.95,168.613,164.023,cotton"
"54.366,30.058,28.573,28.963,52.511,19.959,89.605,65.512,78.107,87.473,114.116,76.453,109.644,120.907,140.917,124.049,116.483,123.252,plastic"
"9.091,10.834,7.989,6.897,7.997,1.258,9.088,14.454,16.632,13.371,16.889,15.586,17.037,22.575,15.53,9.664,9.149,11.996,rubber"
"7.12,2.208,7.57,3.292,8.505,9.87,9.526,11.362,13.958,12.515,16.1,13.774,18.609,15.612,8.95,14.923,10.727,3.467,rubber"
"5.951,8.217,10.445,5.616,4.488,4.786,11.74,5.592,9.168,8.268,7.987,10.585,10.149,10.771,16.151,11.472,11.242,9.486,water"
"50.12,28.952,26.847,23.87,54.47,23.245,71.666,55.472,78.438,79.065,112.338,65.89,101.749,106.162,128.748,110.746,125.398,108.43,plastic"
"97.35,110.982,124.024,122.876,139.731,148.584,148.951,154.977,150.236,142.655,140.81,144.595,123.814,125.039,123.828,114.315,114.342,90.219,wood"
"43.645,13.947,22.828,12.425,52.493,24.914,70.323,54.723,66.833,72.671,104.341,65.349,88.031,90.679,116.023,95.74,107.76,107.038,plastic"
"19.443,50.491,74.575,25.36,15.708,28.307,16.779,23.183,150.664,15.649,25.18,25.377,21.978,23.558,25.723,147.138,16.809,21.897,metal"
"7.485,9.746,6.259,4.472,3.895,10.125,11.172,6.994,8.427,12.391,12.05,10.414,8.878,9.734,13.129,8.818,7.303,8.231,water"
"61.951,69.695,70.516,99.433,107.068,118.394,123.041,133.935,126.728,124.558,111.225,117.772,104.051,101.507,84.37,67.759,59.306,59.29,skin"
"72.607,76.538,96.958,120.122,142.111,148.596,161.746,154.009,172.852,158.564,152.127,141.231,141.798,114.53,106.82,86.829,80.527,79.001,skin"
"159.799,165.936,176.393,179.632,179.112,187.817,167.243,184.042,178.51,169.25,155.12,154.171,146.752,158.361,159.19,157.33,183.72,173.492,cotton"
"43.775,27.003,27.15,20.012,50.509,23.973,72.298,53.175,73.632,70.525,97.387,65.545,91.665,94.772,125.007,93.668,121.209,113.189,plastic"
"138.647,153.558,151.333,154.778,156.831,164.513,156.242,163.328,154.939,146.26,153.966,136.321,144.253,142.352,125.886,138.762,156.49,158.445,cotton"
"42.122,58.152,75.565,84.299,103.673,131.982,132.383,128.916,127.964,116.087,116.269,96.233,92.592,77.808,56.781,50.262,41.064,54.488,fruit"
"6.08,5.757,4.463,4.139,10.275,9.558,6.755,3.613,13.035,6.548,17.845,9.68,13.894,13.823,13.702,12.082,9.881,8.002,water"
"151.156,153.276,149.87,169.316,173.713,188.491,168.302,180.331,169.193,159.097,151.121,147.701,139.001,138.63,128.054,146.619,170.399,175.162,cotton"
"21.351,39.174,62.165,20.276,18.836,22.965,19.101,11.204,128.997,22.704,18.334,18.42,17.936,14.871,27.666,122.142,22.097,20.116,metal"
"105.448,112.406,141.355,134.971,142.892,164.397,168.356,168.689,160.973,158.946,148.964,148.121,148.391,137.08,129.204,126.768,111.482,98.624,wood"
"49.728,21.65,30.871,32.645,60.877,24.342,88.96,67.217,77.697,91.495,117.931,84.03,107.082,107.566,133.778,118.767,126.476,126.91,plastic"
"119.377,122.78,133.058,129.557,133.058,147.575,146.154,146.135,135.737,126.948,126.359,119.231,120.364,101.495,114.756,115.093,129.003,117.485,cotton"
"4.371,5.298,6.716,7.663,8.503,5.131,4.91,0.896,7.594,10.442,13.77,8.403,8.723,19.867,21.291,28.683,20.934,27.297,glass"
"144.136,143.662,159.86,156.958,166.517,172.59,170.969,165.557,161.438,168.36,150.31,150.038,143.126,134.173,138.462,150.751,161.006,165.036,cotton"
"96.283,103.764,123.794,127.156,139.959,147.079,154.643,165.279,152.392,141.676,132.793,131.7,124.285,119.455,119.08,104.628,107.775,100.599,wood"
"144.82,151.076,148.125,145.017,143.91,154.222,154.182,157.228,169.595,165.226,157.923,151.62,146.935,156.232,153.678,146.369,149.324,148.904,paper"
"55.465,63.87,76.333,114.239,137.748,151.633,156.229,164.684,158.641,146.546,112.5,114.557,102.605,95.02,81.765,56.809,54.006,48.099,fruit"
"5.794,8.652,4.215,8.876,11.381,7.875,7.017,13.778,14.26,9.19,12.233,16.211,15.992,11.887,9.03,14.129,7.687,5.852,rubber"
"0.0,2.474,0.151,2.687,5.569,8.912,10.694,11.151,1.384,6.539,8.57,13.405,21.819,22.51,33.638,40.428,29.343,30.702,glass"
"43.82,49.308,68.825,73.123,92.88,109.266,106.859,133.144,113.112,101.832,83.193,94.04,71.553,56.605,47.154,35.906,34.98,33.509,fruit"
"49.774,53.132,60.528,99.02,101.372,118.251,116.681,126.26,119.578,118.481,112.558,113.865,93.781,87.963,70.635,64.127,58.852,61.213,skin"
"6.959,9.774,4.415,6.478,8.347,11.449,8.063,11.53,8.037,7.094,9.619,9.87,14.564,11.419,8.589,5.922,5.786,8.734,rubber"
"5.555,7.278,6.47,3.835,6.264,4.052,11.176,13.464,10.271,12.939,11.015,10.33,14.661,15.16,17.971,16.962,9.697,11.751,water"
"47.325,53.701,67.387,92.951,104.015,120.865,143.991,131.881,127.458,116.533,109.414,94.866,75.126,72.378,61.963,49.122,44.717,42.015,fruit"
"90.019,89.074,102.376,123.181,127.198,115.724,127.795,137.408,134.641,126.504,116.327,111.38,104.954,104.669,92.502,97.059,91.612,77.092,wood"
"9.414,6.747,3.091,4.722,9.363,6.343,6.607,10.098,8.257,13.341,9.806,10.043,11.75,13.516,12.089,9.784,6.638,5.462,water"
"51.382,67.544,70.134,97.894,113.123,141.914,146.758,151.049,138.216,120.946,109.183,115.379,103.256,89.087,60.071,60.68,47.792,49.745,fruit"
"11.768,9.422,6.929,5.229,0.0,4.292,9.212,11.837,5.218,9.123,9.549,13.075,11.876,11.218,11.981,7.865,8.317,9.422,water"
"2.977,3.468,1.827,6.901,8.409,2.422,9.703,7.099,3.178,6.295,12.108,16.822,20.507,25.267,22.207,26.989,26.627,30.993,glass"
"181.569,158.47,179.525,181.179,168.303,190.185,192.068,200.336,182.524,209.956,190.112,191.24,192.107,183.778,171.97,169.027,160.731,185.278,paper"
"26.783,50.667,97.776,18.548,27.164,24.633,28.757,20.685,165.873,17.685,25.433,26.575,24.986,20.17,22.581,176.888,27.012,17.341,metal"
"5.337,4.427,4.843,2.724,8.234,3.032,8.014,11.344,8.567,10.518,6.278,13.612,10.008,18.5,30.468,25.595,31.248,31.085,glass"
"52.648,45.003,69.901,79.348,103.671,106.071,102.025,111.589,113.069,107.545,113.149,87.55,90.48,87.115,68.193,52.343,50.563,47.24,skin"
"2.723,4.694,8.423,10.251,7.149,7.612,5.528,7.686,6.602,5.725,15.175,8.803,17.57,13.019,24.616,30.348,19.144,26.403,glass"
"4.165,1.956,11.077,3.376,5.321,8.494,6.997,6.26,7.895,7.477,9.564,12.031,8.83,13.714,10.935,7.474,7.228,9.997,water"
"44.679,24.638,25.808,19.207,47.875,18.079,83.282,57.908,76.211,82.427,110.165,72.646,103.812,95.691,132.835,102.604,115.85,111.245,plastic"
"54.535,64.604,66.098,97.58,104.891,114.791,126.614,126.793,122.318,121.85,121.391,110.156,99.415,86.559,72.396,70.986,57.94,61.762,skin"
"8.004,2.847,4.795,6.972,8.305,11.029,6.972,10.286,7.122,13.41,15.834,15.936,15.798,14.184,13.511,10.539,9.75,7.0,water"
"52.484,66.138,65.446,96.414,120.328,138.797,147.494,140.181,146.596,125.981,117.021,105.604,102.034,90.982,69.928,55.889,52.474,49.91,fruit"
"19.634,31.976,70.47,14.966,20.39,14.993,19.19,14.539,122.733,13.253,18.638,17.755,18.544,16.011,16.127,126.593,13.912,13.288,metal"
"76.671,92.358,94.947,107.081,113.925,126.779,112.368,118.566,128.258,120.391,109.781,111.164,107.657,107.338,94.75,88.879,82.351,74.228,wood"
"42.573,19.815,20.936,22.841,50.128,20.615,72.331,56.362,81.821,72.364,112.82,68.558,93.739,95.413,121.905,105.589,110.624,105.925,plastic"
"147.39,163.703,152.084,165.925,162.686,167.951,169.83,175.572,160.933,155.088,149.066,144.412,149.899,136.824,151.156,152.677,158.103,166.916,cotton"
"63.345,45.011,65.506,81.517,97.436,101.453,108.146,104.039,123.112,119.367,110.953,96.59,95.737,82.437,69.045,68.517,58.912,50.898,skin"
"214.25,192.976,190.863,195.408,205.459,218.659,194.095,199.508,218.793,220.956,210.768,213.193,201.889,217.401,188.274,201.811,208.208,202.087,paper"
"87.965,88.92,108.141,115.231,113.008,134.663,125.459,123.814,140.245,125.537,110.733,112.046,106.366,97.336,95.304,95.251,83.471,79.185,wood"
"3.689,3.547,2.199,9.594,5.413,6.686,14.06,11.735,6.193,16.734,18.323,18.73,16.547,11.276,11.752,5.01,5.783,3.365,rubber"
"158.178,172.511,187.492,171.606,177.145,181.365,175.398,193.172,189.572,176.416,178.469,172.627,188.639,178.217,173.59,153.542,159.587,153.151,paper"
"185.023,200.327,178.334,187.188,193.155,204.749,202.444,201.333,189.454,186.207,175.081,177.362,168.687,158.791,177.704,172.952,199.366,185.806,cotton"
"47.631,62.908,63.26,90.354,111.688,134.239,132.284,140.619,134.481,123.991,122.754,105.967,98.052,77.14,58.425,56.348,47.426,36.242,fruit"
"63.112,67.927,83.711,105.977,126.566,131.612,138.713,130.665,131.81,136.219,125.403,118.168,110.286,90.255,91.636,70.467,68.536,62.067,skin"
"58.187,61.612,83.314,107.248,124.473,130.232,144.043,145.771,154.215,143.184,144.256,127.219,119.903,98.336,87.184,76.038,71.982,62.126,skin"
"165.418,177.634,167.776,169.447,205.08,179.231,181.108,185.473,194.194,181.377,171.953,165.368,163.239,157.628,173.882,164.089,183.317,192.024,cotton"
"25.596,48.286,70.931,22.827,20.626,24.522,18.674,19.052,138.959,20.412,24.365,21.766,16.085,29.242,23.507,154.134,25.088,15.426,metal"
"89.663,104.297,109.088,110.491,110.528,94.734,116.958,100.612,98.399,98.013,81.597,94.25,93.204,86.978,94.248,91.268,105.102,112.558,cotton"
"3.542,4.875,1.727,7.462,9.772,4.876,10.631,2.702,5.703,12.209,7.159,15.841,21.098,20.868,24.36,27.689,34.882,32.531,glass"
"145.291,144.012,154.939,152.513,153.302,157.759,150.964,155.925,163.366,165.766,159.951,163.142,161.476,162.484,148.467,148.958,149.184,153.456,paper"
"1.427,4.487,2.152,6.755,6.324,4.503,6.856,4.783,7.781,4.406,10.536,10.82,15.018,21.574,29.004,31.434,29.406,25.478,glass"
"60.119,61.09,84.338,107.721,108.678,152.816,159.141,157.755,141.704,129.207,117.257,102.194,107.453,87.627,69.405,55.162,45.371,53.417,fruit"
"43.487,26.821,29.252,26.76,55.159,31.845,83.608,55.038,81.73,82.633,115.096,71.304,97.937,109.196,123.363,109.868,114.835,118.033,plastic"
"196.298,202.731,201.404,197.399,216.266,214.194,212.037,217.462,196.161,205.551,191.673,198.352,175.553,177.261,168.759,197.059,206.642,207.942,cotton"
"52.095,18.445,24.986,26.494,54.564,20.157,78.301,63.655,71.901,73.022,102.701,73.211,102.729,103.908,122.789,103.14,112.9,117.349,plastic"
"41.712,47.663,60.69,80.369,92.424,94.906,105.483,102.012,98.823,97.943,93.006,91.832,77.619,70.198,59.011,47.589,42.805,43.063,skin"
"118.446,120.632,136.633,138.0,127.536,145.257,133.551,135.471,136.508,124.313,128.291,121.404,119.892,105.311,119.325,127.931,121.804,141.701,cotton"
"98.363,105.587,112.894,130.987,144.363,152.454,154.302,156.893,153.209,156.57,137.046,134.713,116.628,120.537,99.719,103.359,104.211,92.698,wood"
"44.277,49.889,69.166,82.05,94.36,97.48,109.219,103.534,113.581,105.014,95.226,102.326,79.581,81.266,64.329,59.127,55.343,42.433,skin"
"150.746,163.977,161.259,148.379,165.487,169.541,163.237,177.494,174.026,179.378,174.698,175.313,181.641,170.321,161.451,151.99,150.113,162.711,paper"
"2.267,5.295,6.96,8.361,8.934,8.12,6.395,2.784,7.799,3.916,7.137,7.578,10.992,15.76,22.692,23.487,27.09,24.914,glass"
"50.038,19.492,31.081,19.369,50.962,27.357,76.774,56.244,67.626,78.44,101.433,67.327,99.143,92.224,118.32,97.434,121.109,107.993,plastic"
"24.301,47.151,94.107,28.353,25.1,23.079,27.908,26.421,159.357,23.945,31.289,28.573,29.003,21.936,24.19,176.397,24.454,22.547,metal"
"58.713,34.138,28.491,25.709,68.669,36.459,82.672,62.387,86.096,83.655,114.64,83.729,115.163,108.517,133.798,126.898,128.311,122.7,plastic"
"108.312,112.582,115.322,118.211,118.897,111.972,128.353,120.059,133.361,131.121,125.617,115.376,114.111,129.73,108.84,110.087,125.317,107.128,paper"
"93.482,110.565,117.594,131.265,139.641,141.374,153.939,147.063,141.64,133.826,129.199,133.572,127.089,109.976,105.564,99.46,99.47,79.732,wood"
"47.386,66.005,74.334,91.626,125.117,130.014,143.434,144.653,142.185,136.691,121.761,112.148,94.798,86.787,67.747,57.602,46.315,40.647,fruit"
"50.808,63.055,69.247,84.45,97.544,103.0,105.285,107.926,116.74,116.081,104.334,104.177,92.806,89.836,65.826,58.766,53.979,53.488,skin"
"146.471,139.519,148.175,140.714,134.634,152.651,146.017,150.402,154.37,156.795,159.384,148.225,138.075,142.504,139.723,140.649,133.523,133.82,paper"
